side,zscore_threshold,stop_points,target_points,horizon_bars,windows,total_trades,total_points,mean_window_points,median_window_points,mean_win_rate,median_win_rate,mean_profit_factor,median_profit_factor,mean_mfe,mean_mae,mean_holding_bars,positive_window_ratio
LONG,2.5,35.0,100.0,20,22,16756,14847.25,674.875,434.25,0.04180569881890433,0.029266987693953986,1.065092507520345,1.0450351555542408,32.04212106357921,33.324756145477295,15.825342297114533,0.6818181818181818
LONG,2.5,35.0,100.0,30,22,16756,17133.5,778.7954545454545,872.0,0.057275445864708126,0.04358324984972951,1.0717072157950123,1.0724703227450947,38.354660901156336,40.62351499904286,21.88602212188313,0.6363636363636364
LONG,2.5,35.0,100.0,60,22,16756,27113.75,1232.4431818181818,1388.5,0.09421221325297992,0.08573944294699012,1.0988060341897463,1.1090880682035849,52.633961937644266,55.21793772957542,36.756427583029975,0.6818181818181818
LONG,2.5,35.0,100.0,120,22,16756,45721.25,2078.2386363636365,2128.375,0.15627338495677578,0.15680275756415166,1.1392274021624436,1.1441923335113091,75.97292466597123,79.37626769325949,57.05516182615172,0.8181818181818182
LONG,2.5,50.0,5.0,10,22,16756,-4302.75,-195.57954545454547,-186.75,0.7940822845783213,0.8176873291626164,0.9605549884987622,0.9412199706289095,23.79554668339816,24.22327936779369,3.3929537030051176,0.3181818181818182
LONG,2.5,50.0,5.0,20,22,16756,-5916.0,-268.90909090909093,-343.625,0.8398760302721356,0.8596389041004961,0.9406632969065952,0.8990800116216058,32.04212106357921,33.324756145477295,4.601725656482733,0.3181818181818182
LONG,2.5,50.0,5.0,30,22,16756,-6628.25,-301.28409090909093,-281.0,0.8591508110278441,0.8763222977326102,0.9357047970091871,0.9213479127885917,38.354660901156336,40.62351499904286,5.38655596710111,0.2727272727272727
LONG,2.5,50.0,5.0,60,22,16756,-6141.5,-279.15909090909093,-328.0,0.882402291401034,0.8941339197049227,0.9418415724338293,0.9042255010430216,52.633961937644266,55.21793772957542,6.754217565402869,0.3181818181818182
LONG,2.5,50.0,5.0,120,22,16756,-6294.5,-286.1136363636364,-329.5,0.8956275119109943,0.8992795270403794,0.9423787863334394,0.9110797103024113,75.97292466597123,79.37626769325949,7.849779574610502,0.2727272727272727
LONG,2.5,50.0,10.0,10,22,16756,-4482.0,-203.72727272727272,-98.125,0.6188811558397851,0.6402524663707703,0.9691306539328576,0.9724493991771238,23.79554668339816,24.22327936779369,5.222323742561096,0.45454545454545453
LONG,2.5,50.0,10.0,20,22,16756,-6509.0,-295.8636363636364,-303.25,0.6974874791227367,0.7211770171007171,0.9549304540966186,0.9377179433210888,32.04212106357921,33.324756145477295,7.697318642104983,0.4090909090909091
LONG,2.5,50.0,10.0,30,22,16756,-7422.0,-337.3636363636364,-255.75,0.7347629123385261,0.7595372703948414,0.9516979117322012,0.9536966507811444,38.354660901156336,40.62351499904286,9.362316226065134,0.36363636363636365
LONG,2.5,50.0,10.0,60,22,16756,-7024.75,-319.3068181818182,-293.75,0.7810918952369451,0.8049624626898317,0.9592885318114711,0.9570809957241203,52.633961937644266,55.21793772957542,12.4355751075797,0.4090909090909091
LONG,2.5,50.0,10.0,120,22,16756,-8445.5,-383.8863636363636,-261.125,0.8079254973973152,0.818322309916563,0.9509373162220196,0.9586647377627484,75.97292466597123,79.37626769325949,15.073683723679174,0.36363636363636365
LONG,2.5,50.0,15.0,10,22,16756,-1774.5,-80.6590909090909,-25.75,0.4854608322599661,0.4968628134282538,0.992820197565663,0.9993822374113919,23.79554668339816,24.22327936779369,6.4278077041608475,0.5
LONG,2.5,50.0,15.0,20,22,16756,-3579.75,-162.7159090909091,-153.0,0.581499973494521,0.5975379612693436,0.9799877062000689,0.9797551258645307,32.04212106357921,33.324756145477295,9.95091385400914,0.45454545454545453
LONG,2.5,50.0,15.0,30,22,16756,-5930.75,-269.57954545454544,-130.375,0.6282241694874557,0.6498298396703975,0.9692892747522494,0.9797558748387821,38.354660901156336,40.62351499904286,12.432071018012538,0.4090909090909091
LONG,2.5,50.0,15.0,60,22,16756,-5783.25,-262.875,-244.125,0.6942247941383344,0.7234305202481457,0.9753741140504797,0.9734734240699083,52.633961937644266,55.21793772957542,17.202406657371395,0.45454545454545453
LONG,2.5,50.0,15.0,120,22,16756,-8038.0,-365.3636363636364,-308.125,0.7343458872285776,0.7493881174531538,0.9658068518008409,0.9646333573872349,75.97292466597123,79.37626769325949,21.427077474791105,0.4090909090909091
LONG,2.5,50.0,20.0,10,22,16756,1825.5,82.97727272727273,179.25,0.3842688379794771,0.385605284969041,1.0187129955189869,1.0372868536520645,23.79554668339816,24.22327936779369,7.223524314532066,0.6363636363636364
LONG,2.5,50.0,20.0,20,22,16756,134.25,6.1022727272727275,298.5,0.4867133445170323,0.4966882111908804,1.0036354582490885,1.0323346303740846,32.04212106357921,33.324756145477295,11.601246908063818,0.5909090909090909
LONG,2.5,50.0,20.0,30,22,16756,-2646.5,-120.29545454545455,170.5,0.539517050503758,0.5577435750395107,0.990172086049117,1.0180140004337428,38.354660901156336,40.62351499904286,14.796252963818695,0.5909090909090909
LONG,2.5,50.0,20.0,60,22,16756,-3191.0,-145.04545454545453,14.75,0.616648194462792,0.6548086076849846,0.9920571701210115,1.0008812176541397,52.633961937644266,55.21793772957542,21.183292915848654,0.5
LONG,2.5,50.0,20.0,120,22,16756,-4454.5,-202.47727272727272,-36.0,0.6730611426769035,0.6914048887340071,0.9870111568585689,0.9968463690259719,75.97292466597123,79.37626769325949,27.064014506573834,0.45454545454545453
LONG,2.5,50.0,25.0,10,22,16756,1904.25,86.55681818181819,276.75,0.3009433724599405,0.2932328994198235,1.0190203048755977,1.0383868216423044,23.79554668339816,24.22327936779369,7.794826306432588,0.6363636363636364
LONG,2.5,50.0,25.0,20,22,16756,-286.0,-13.0,151.0,0.4038661197985208,0.4106669257463882,1.0020587556033813,1.014164402663313,32.04212106357921,33.324756145477295,12.896884245917642,0.5909090909090909
LONG,2.5,50.0,25.0,30,22,16756,-3722.0,-169.1818181818182,-2.0,0.4591171435137849,0.4752749313097844,0.9870017549124825,0.9986414804317819,38.354660901156336,40.62351499904286,16.747816232396755,0.5
LONG,2.5,50.0,25.0,60,22,16756,-3081.75,-140.07954545454547,75.375,0.5456096920186088,0.5885405466293918,0.9953460481452101,1.0062008182884725,52.633961937644266,55.21793772957542,24.667146336232836,0.5909090909090909
LONG,2.5,50.0,25.0,120,22,16756,-2897.0,-131.6818181818182,408.875,0.6153575936823473,0.6389636936098535,0.9970251710688779,1.0336218191776716,75.97292466597123,79.37626769325949,32.29584556634143,0.5454545454545454
LONG,2.5,50.0,35.0,10,22,16756,4477.5,203.52272727272728,235.625,0.1931375982751036,0.1813351302785265,1.037606381162715,1.039554159805355,23.79554668339816,24.22327936779369,8.47767314800079,0.6363636363636364
LONG,2.5,50.0,35.0,20,22,16756,2489.0,113.13636363636364,336.0,0.28258545337464863,0.27036955779825456,1.0166830041616912,1.033054571597901,32.04212106357921,33.324756145477295,14.613382877863113,0.5454545454545454
LONG,2.5,50.0,35.0,30,22,16756,287.75,13.079545454545455,57.375,0.3390007273532711,0.3400677016219754,1.0064274401343807,1.0031359816464995,38.354660901156336,40.62351499904286,19.46459456910357,0.5
LONG,2.5,50.0,35.0,60,22,16756,2135.75,97.07954545454545,211.25,0.4324903532817205,0.46011074197120705,1.0178825635535527,1.0178008855054779,52.633961937644266,55.21793772957542,29.951388724078924,0.5909090909090909
LONG,2.5,50.0,35.0,120,22,16756,4849.25,220.42045454545453,443.375,0.5173711412903621,0.5468685792292638,1.024619399576034,1.0284844551948304,75.97292466597123,79.37626769325949,41.10913560982483,0.5454545454545454
LONG,2.5,50.0,50.0,10,22,16756,4683.25,212.875,232.125,0.10189458066240321,0.0926584988375502,1.0356023514475472,1.0331780404617317,23.79554668339816,24.22327936779369,8.962690788937687,0.6363636363636364
LONG,2.5,50.0,50.0,20,22,16756,3996.25,181.64772727272728,335.25,0.16989078490091877,0.15472167047127766,1.0203221833797895,1.027480437052362,32.04212106357921,33.324756145477295,16.03831086711634,0.5454545454545454
LONG,2.5,50.0,50.0,30,22,16756,3384.5,153.8409090909091,317.125,0.21986423632613583,0.203260106924392,1.0177829513359535,1.0278186510532423,38.354660901156336,40.62351499904286,21.90861694644462,0.5909090909090909
LONG,2.5,50.0,50.0,60,22,16756,5747.25,261.2386363636364,378.0,0.3039955894828292,0.3047426182388294,1.0315772754343235,1.025173406148114,52.633961937644266,55.21793772957542,35.32943408174679,0.6818181818181818
LONG,2.5,50.0,50.0,120,22,16756,14378.75,653.5795454545455,1068.375,0.40207660836677506,0.4311121224248391,1.04983108104314,1.0620021319638173,75.97292466597123,79.37626769325949,51.1778718812517,0.7272727272727273
LONG,2.5,50.0,75.0,10,22,16756,8254.75,375.21590909090907,428.0,0.04449811968088002,0.03187583105598603,1.0535098158034166,1.0551381038700784,23.79554668339816,24.22327936779369,9.23161521822336,0.6363636363636364
LONG,2.5,50.0,75.0,20,22,16756,10692.5,486.02272727272725,722.0,0.08265969016330772,0.06888075262122874,1.0451606938901028,1.0694612372763368,32.04212106357921,33.324756145477295,16.97994279028861,0.6363636363636364
LONG,2.5,50.0,75.0,30,22,16756,9884.5,449.29545454545456,513.375,0.11253255703789916,0.09701922728515477,1.0408652470144182,1.0407739012317885,38.354660901156336,40.62351499904286,23.731159764492872,0.6363636363636364
LONG,2.5,50.0,75.0,60,22,16756,16492.5,749.6590909090909,823.25,0.17522907578358068,0.15615813117699912,1.0636388144471292,1.050976847247731,52.633961937644266,55.21793772957542,40.23904960376479,0.5909090909090909
LONG,2.5,50.0,75.0,120,22,16756,31919.75,1450.8977272727273,1886.5,0.2706411988376013,0.2745063820459642,1.0912858439676731,1.0930887605783444,75.97292466597123,79.37626769325949,62.10976291863454,0.7272727272727273
LONG,2.5,50.0,100.0,10,22,16756,11338.5,515.3863636363636,534.5,0.02353067064580375,0.015683536543832165,1.0670494337420622,1.0635050259576722,23.79554668339816,24.22327936779369,9.323891600751933,0.6818181818181818
LONG,2.5,50.0,100.0,20,22,16756,15020.5,682.75,559.0,0.04620565505496921,0.03217692170501159,1.0602399443187605,1.0495259971698196,32.04212106357921,33.324756145477295,17.342688016036888,0.7272727272727273
LONG,2.5,50.0,100.0,30,22,16756,15035.25,683.4204545454545,546.875,0.06496827606670176,0.049115608094570225,1.0587519302034674,1.0390849526626909,38.354660901156336,40.62351499904286,24.4768171035666,0.6363636363636364
LONG,2.5,50.0,100.0,60,22,16756,26313.0,1196.0454545454545,1517.5,0.10894459941668062,0.09796945193171608,1.0890417905086573,1.0984963807221426,52.633961937644266,55.21793772957542,42.56138369830359,0.7272727272727273
LONG,2.5,50.0,100.0,120,22,16756,44987.5,2044.8863636363637,2402.0,0.1818605428794929,0.17623299104658807,1.1193181965908854,1.137726417954989,75.97292466597123,79.37626769325949,68.43197127296142,0.7272727272727273
LONG,3.0,5.0,5.0,10,22,5426,-7752.25,-352.375,-383.875,0.346571946865428,0.3499601275917066,0.5782266152336872,0.5514424954438948,27.747275655919854,28.01193315332586,1.4845492733338117,0.0
LONG,3.0,5.0,5.0,20,22,5426,-7771.25,-353.2386363636364,-377.5,0.3525764706376093,0.3591507177033493,0.5788056649787492,0.560689431946917,36.67227181521329,37.913361982865766,1.6037558240720349,0.0
LONG,3.0,5.0,5.0,30,22,5426,-7745.5,-352.0681818181818,-377.5,0.3545838807371014,0.3591507177033493,0.580895167792412,0.560689431946917,43.82719018242576,46.16378164291382,1.6675166806351784,0.0
LONG,3.0,5.0,5.0,60,22,5426,-7711.75,-350.53409090909093,-377.5,0.3573387664425719,0.3591507177033493,0.5834696275483515,0.560689431946917,59.45409141887318,61.59314380992543,1.73069235688237,0.0
LONG,3.0,5.0,5.0,120,22,5426,-7718.75,-350.85227272727275,-377.5,0.3573387664425719,0.3591507177033493,0.5830166039984673,0.560689431946917,79.97575421766801,84.06229496002197,1.760380381035339,0.0
LONG,3.0,5.0,10.0,10,22,5426,-4107.5,-186.70454545454547,-198.5,0.2626972712845453,0.26661573720397247,0.7969403262870696,0.7732529499369917,27.747275655919854,28.01193315332586,1.9368883955748954,0.18181818181818182
LONG,3.0,5.0,10.0,20,22,5426,-4074.25,-185.1931818181818,-192.375,0.27252172449709017,0.27023440955329503,0.800924696897065,0.7863599983465326,36.67227181521329,37.913361982865766,2.214672193544971,0.18181818181818182
LONG,3.0,5.0,10.0,30,22,5426,-4012.0,-182.36363636363637,-167.375,0.27749140082530754,0.27630728404722216,0.8046530448795454,0.8139004543332381,43.82719018242576,46.16378164291382,2.3746825872580026,0.22727272727272727
LONG,3.0,5.0,10.0,60,22,5426,-3963.25,-180.14772727272728,-167.875,0.28156856329380986,0.28455754771544245,0.8076444772667006,0.810450451596489,59.45409141887318,61.59314380992543,2.6102665400867155,0.22727272727272727
LONG,3.0,5.0,10.0,120,22,5426,-3981.5,-180.97727272727272,-170.0,0.28346783523474284,0.2865818392134182,0.8070831638086505,0.803409090909091,79.97575421766801,84.06229496002197,2.7425106758201845,0.22727272727272727
LONG,3.0,5.0,15.0,10,22,5426,-1896.5,-86.20454545454545,-94.875,0.20453494598750488,0.21127381792519406,0.9161770841494288,0.896960521323941,27.747275655919854,28.01193315332586,2.2815893186065312,0.2727272727272727
LONG,3.0,5.0,15.0,20,22,5426,-1896.5,-86.20454545454545,-91.75,0.2178769944807094,0.21881587312209322,0.916731639522448,0.9000044547398431,36.67227181521329,37.913361982865766,2.7189098340511335,0.2727272727272727
LONG,3.0,5.0,15.0,30,22,5426,-1812.25,-82.375,-90.5,0.22300519625174567,0.22493057182052398,0.9219492433553587,0.9014436547681524,43.82719018242576,46.16378164291382,2.980415537417904,0.2727272727272727
LONG,3.0,5.0,15.0,60,22,5426,-1764.25,-80.19318181818181,-83.0,0.22938793121852577,0.23124869782623794,0.9249120318290571,0.9097385910500664,59.45409141887318,61.59314380992543,3.394464062703761,0.2727272727272727
LONG,3.0,5.0,15.0,120,22,5426,-1764.75,-80.2159090909091,-82.5,0.23209276204475734,0.23295512536998605,0.9250210829096003,0.9111371324486078,79.97575421766801,84.06229496002197,3.671376845198527,0.2727272727272727
LONG,3.0,5.0,20.0,10,22,5426,-818.25,-37.19318181818182,-75.375,0.1583765551917501,0.1687757038911737,0.970559965564629,0.9276148047970407,27.747275655919854,28.01193315332586,2.5599241631910443,0.4090909090909091
LONG,3.0,5.0,20.0,20,22,5426,-1031.25,-46.875,-66.875,0.17305058125537984,0.17849814762040467,0.9604537081353958,0.9331562624551614,36.67227181521329,37.913361982865766,3.173455240204869,0.3181818181818182
LONG,3.0,5.0,20.0,30,22,5426,-818.5,-37.20454545454545,-63.5,0.1806619955342315,0.17917910966039308,0.9715859111231306,0.9367159978321385,43.82719018242576,46.16378164291382,3.5413023254077967,0.36363636363636365
LONG,3.0,5.0,20.0,60,22,5426,-748.5,-34.02272727272727,-58.625,0.18839971383122167,0.18468789729914106,0.9759499573379564,0.9404878775319898,59.45409141887318,61.59314380992543,4.122262026764336,0.3181818181818182
LONG,3.0,5.0,20.0,120,22,5426,-636.5,-28.931818181818183,-57.5,0.19316439534806318,0.19022484692341152,0.9813982519555009,0.9422475252602964,79.97575421766801,84.06229496002197,4.570725288040749,0.3181818181818182
LONG,3.0,5.0,25.0,10,22,5426,-412.75,-18.761363636363637,-39.625,0.12101196736393566,0.13153665583243046,0.990695863843976,0.9644898445836786,27.747275655919854,28.01193315332586,2.7783116623591284,0.45454545454545453
LONG,3.0,5.0,25.0,20,22,5426,-667.75,-30.352272727272727,-25.0,0.13918902772524502,0.14594320486815415,0.9792105144030478,0.9755097469127505,36.67227181521329,37.913361982865766,3.5466447397963923,0.4090909090909091
LONG,3.0,5.0,25.0,30,22,5426,-340.0,-15.454545454545455,-26.875,0.14713304518211676,0.15131832549533575,0.995609276964935,0.9738094411662617,43.82719018242576,46.16378164291382,4.02356693333849,0.45454545454545453
LONG,3.0,5.0,25.0,60,22,5426,-257.25,-11.693181818181818,-17.0,0.15735018823896665,0.1586439555075142,0.998834824311794,0.9831362302896957,59.45409141887318,61.59314380992543,4.815837975859663,0.5
LONG,3.0,5.0,25.0,120,22,5426,6.5,0.29545454545454547,-22.5,0.16416129818295,0.1636051707628471,1.0109338870603173,0.9780649723958571,79.97575421766801,84.06229496002197,5.4302575280104515,0.45454545454545453
LONG,3.0,5.0,35.0,10,22,5426,382.5,17.386363636363637,30.25,0.07580807163180683,0.08368347338935575,1.0291646753409593,1.0299172817569855,27.747275655919854,28.01193315332586,3.0554895871319787,0.5454545454545454
LONG,3.0,5.0,35.0,20,22,5426,387.75,17.625,51.25,0.09461490674827039,0.09831932773109245,1.028317137950455,1.0491447010778003,36.67227181521329,37.913361982865766,4.07882640681345,0.5909090909090909
LONG,3.0,5.0,35.0,30,22,5426,860.75,39.125,103.5,0.10369323627373382,0.10973518765479139,1.0494643222362772,1.0966304968589378,43.82719018242576,46.16378164291382,4.76719930268642,0.5909090909090909
LONG,3.0,5.0,35.0,60,22,5426,683.0,31.045454545454547,89.0,0.11593033818398571,0.1269974500637484,1.039123436302074,1.0829750346740639,59.45409141887318,61.59314380992543,5.995488257046807,0.6363636363636364
LONG,3.0,5.0,35.0,120,22,5426,1014.25,46.10227272727273,108.0,0.12421656734251968,0.1309077008618293,1.052211192635358,1.09944153277773,79.97575421766801,84.06229496002197,7.097766768076881,0.6363636363636364
LONG,3.0,5.0,50.0,10,22,5426,517.75,23.53409090909091,39.125,0.039682874513492,0.04004513358084007,1.038056422785546,1.0391629775369653,27.747275655919854,28.01193315332586,3.2417400335481843,0.5454545454545454
LONG,3.0,5.0,50.0,20,22,5426,501.25,22.78409090909091,33.875,0.054932172188228386,0.052854122621564484,1.03598550073491,1.033571861275178,36.67227181521329,37.913361982865766,4.5290216461751935,0.5454545454545454
LONG,3.0,5.0,50.0,30,22,5426,1023.25,46.51136363636363,100.375,0.06318910556938974,0.06322665883734586,1.0586446279641135,1.093462531381744,43.82719018242576,46.16378164291382,5.440478218849797,0.6363636363636364
LONG,3.0,5.0,50.0,60,22,5426,1139.25,51.78409090909091,173.375,0.07507868806218819,0.07807404221768269,1.0603026867637657,1.1546007111281953,59.45409141887318,61.59314380992543,7.279014255898582,0.6363636363636364
LONG,3.0,5.0,50.0,120,22,5426,1651.75,75.07954545454545,166.875,0.0870809731510709,0.08767825311942959,1.0825791299510235,1.149624710745436,79.97575421766801,84.06229496002197,9.142966973904162,0.6363636363636364
LONG,3.0,5.0,75.0,10,22,5426,1627.0,73.95454545454545,88.125,0.018328138946406877,0.01669065416221737,1.0898361644453096,1.0916847111962678,27.747275655919854,28.01193315332586,3.3622916354119483,0.5909090909090909
